state,move,class
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,b1c3,1
rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,c3e4,1
rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,e4f6,1
rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq - 0 6,g1f3,1
rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq - 2 7,f1d3,1
rnbq1rk1/pp3ppp/2pb1p2/8/3P4/3B1N2/PPP2PPP/R1BQK2R w KQ - 4 8,e1g1,1
rn1q1rk1/pp3ppp/2pb1p2/8/3P2b1/3B1N2/PPP2PPP/R1BQ1RK1 w - - 6 9,c1e3,1
rn1qr1k1/pp3ppp/2pb1p2/8/3P2b1/3BBN2/PPP2PPP/R2Q1RK1 w - - 8 10,c2c4,1
r2qr1k1/pp1n1ppp/2pb1p2/8/2PP2b1/3BBN2/PP3PPP/R2Q1RK1 w - - 1 11,h2h3,1
r2qr1k1/pp1n1ppp/2pb1p2/7b/2PP4/3BBN1P/PP3PP1/R2Q1RK1 w - - 1 12,d3f5,1
r2qrnk1/pp3ppp/2pb1p2/5B1b/2PP4/4BN1P/PP3PP1/R2Q1RK1 w - - 3 13,d4d5,1
r2qrnk1/pp3ppp/2pb1p2/3P1B2/2P5/4Bb1P/PP3PP1/R2Q1RK1 w - - 0 14,d1f3,1
r2qrnk1/pp3ppp/3b1p2/2pP1B2/2P5/4BQ1P/PP3PP1/R4RK1 w - - 0 15,e3d2,1
r3rnk1/ppq2ppp/3b1p2/2pP1B2/2P5/5Q1P/PP1B1PP1/R4RK1 w - - 2 16,a1e1,1
r3rnk1/ppq2ppp/5p2/2pPbB2/2P5/5Q1P/PP1B1PP1/4RRK1 w - - 4 17,b2b3,1
r3rnk1/ppq2p1p/5pp1/2pPbB2/2P5/1P3Q1P/P2B1PP1/4RRK1 w - - 0 18,f5d3,1
r3r1k1/ppqn1p1p/5pp1/2pPb3/2P5/1P1B1Q1P/P2B1PP1/4RRK1 w - - 2 19,g2g4,1
r5k1/ppqnrp1p/5pp1/2pPb3/2P3P1/1P1B1Q1P/P2B1P2/4RRK1 w - - 1 20,e1e4,1
4r1k1/ppqnrp1p/5pp1/2pPb3/2P1R1P1/1P1B1Q1P/P2B1P2/5RK1 w - - 3 21,f1e1,1
3qr1k1/pp1nrp1p/5pp1/2pPb3/2P1R1P1/1P1B1Q1P/P2B1P2/4R1K1 w - - 5 22,g1g2,1
3qr1k1/p2nrp1p/5pp1/1ppPb3/2P1R1P1/1P1B1Q1P/P2B1PK1/4R3 w - - 0 23,c4b5,1
3qr1k1/p3rp1p/1n3pp1/1PpPb3/4R1P1/1P1B1Q1P/P2B1PK1/4R3 w - - 1 24,d2e3,1
4r1k1/p1q1rp1p/1n3pp1/1PpPb3/4R1P1/1P1BBQ1P/P4PK1/4R3 w - - 3 25,d3c4,1
3r2k1/p1q1rp1p/1n3pp1/1PpPb3/2B1R1P1/1P2BQ1P/P4PK1/4R3 w - - 5 26,e3h6,1
3r2k1/p3rp1p/1n1q1ppB/1PpPb3/2B1R1P1/1P3Q1P/P4PK1/4R3 w - - 7 27,e4e2,1
4r1k1/p3rp1p/1n1q1ppB/1PpPb3/2B3P1/1P3Q1P/P3RPK1/4R3 w - - 9 28,a2a4,1
4r1k1/4rp1p/pn1q1ppB/1PpPb3/P1B3P1/1P3Q1P/4RPK1/4R3 w - - 0 29,f3e4,1
4r1k1/4rp1p/pn1q2pB/1PpPbp2/P1B1Q1P1/1P5P/4RPK1/4R3 w - - 0 30,e4d3,1
4r1k1/4rp1p/pn1q2pB/1PpPb3/P1B3p1/1P1Q3P/4RPK1/4R3 w - - 0 31,h3g4,1
4r1k1/4rp1p/1n1q2pB/1ppPb3/P1B3P1/1P1Q4/4RPK1/4R3 w - - 0 32,c4b5,1
4r1k1/4rp1p/3q2pB/1Bpnb3/P5P1/1P1Q4/4RPK1/4R3 w - - 0 33,d3f3,1
3r2k1/4rp1p/3q2pB/1Bpnb3/P5P1/1P3Q2/4RPK1/4R3 w - - 2 34,b5c4,1
3r2k1/5p1p/3qr1pB/2pnb3/P1B3P1/1P3Q2/4RPK1/4R3 w - - 4 35,a4a5,1
3r2k1/5p1p/3qr1pB/P1pn4/2B3P1/1Pb2Q2/4RPK1/4R3 w - - 1 36,e2e6,1
3r2k1/7p/3qp1pB/P1pn4/2B3P1/1Pb2Q2/5PK1/4R3 w - - 0 37,f3c3,1
3r2k1/7p/3qp1pB/P1p5/2B3P1/1Pn5/5PK1/4R3 w - - 0 38,e1e6,1
3r2k1/7p/4R1pB/P1pq4/2B3P1/1Pn5/5PK1/8 w - - 1 39,c4d5,1
3r2k1/7p/4R1pB/P1pn4/6P1/1P6/5PK1/8 w - - 0 40,e6c6,1
3r4/5k1p/2R3pB/P1pn4/6P1/1P6/5PK1/8 w - - 2 41,c6c5,1
8/3r1k1p/6pB/P1Rn4/6P1/1P6/5PK1/8 w - - 1 42,c5b5,1
8/3r3p/4k1pB/PR1n4/6P1/1P6/5PK1/8 w - - 3 43,b3b4,1
8/3r3p/3k2pB/PR1n4/1P4P1/8/5PK1/8 w - - 1 44,a5a6,1
8/3r3p/P1k3pB/1R1n4/1P4P1/8/5PK1/8 w - - 1 45,b5a5,1
3r4/7p/P1k3pB/R2n4/1P4P1/8/5PK1/8 w - - 3 46,h6d2,1
r7/7p/P1k3p1/R2n4/1P4P1/8/3B1PK1/8 w - - 5 47,g4g5,1
r7/2n4p/P1k3p1/R5P1/1P6/8/3B1PK1/8 w - - 1 48,d2e3,1
r7/7p/n1k3p1/R5P1/1P6/4B3/5PK1/8 w - - 0 49,b4b5,1
r7/1k5p/n5p1/RP4P1/8/4B3/5PK1/8 w - - 1 50,b5a6,1
8/1k5p/r5p1/R5P1/8/4B3/5PK1/8 w - - 0 51,a5a6,1
8/7p/k5p1/6P1/8/4B3/5PK1/8 w - - 0 52,g2f3,1
8/7p/6p1/1k4P1/8/4BK2/5P2/8 w - - 2 53,f3e4,1
8/7p/2k3p1/6P1/4K3/4B3/5P2/8 w - - 4 54,e4e5,1
8/7p/6p1/1k2K1P1/8/4B3/5P2/8 w - - 6 55,e5f6,1
8/7p/5Kp1/6P1/1k6/4B3/5P2/8 w - - 8 56,f6g7,1
8/6Kp/6p1/6P1/2k5/4B3/5P2/8 w - - 10 57,g7h7,1
8/7K/6p1/3k2P1/8/4B3/5P2/8 w - - 1 58,h7g6,1
8/8/6K1/4k1P1/8/4B3/5P2/8 w - - 1 59,g6h7,1
8/7K/4k3/6P1/8/4B3/5P2/8 w - - 3 60,g5g6,1
8/7K/6P1/3k4/8/4B3/5P2/8 w - - 1 61,g6g7,1
8/6PK/8/4k3/8/4B3/5P2/8 w - - 1 62,g7g8q,1
6Q1/7K/8/8/4k3/4B3/5P2/8 w - - 1 63,g8c4,1
8/7K/8/8/2Q5/4Bk2/5P2/8 w - - 3 64,h7g6,1
8/8/6K1/8/2Q5/4B3/5Pk1/8 w - - 5 65,c4e2,1
8/8/6K1/8/8/4B2k/4QP2/8 w - - 7 66,e2f1,1
8/8/6K1/8/7k/4B3/5P2/5Q2 w - - 9 67,e3g5,1
8/8/6K1/6B1/6k1/8/5P2/5Q2 w - - 11 68,f1g2,1
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c6,0
rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,0
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,d5e4,0
rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,g8f6,0
rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 5,e7f6,0
rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq - 1 6,f8d6,0
rnbqk2r/pp3ppp/2pb1p2/8/3P4/3B1N2/PPP2PPP/R1BQK2R b KQkq - 3 7,e8g8,0
rnbq1rk1/pp3ppp/2pb1p2/8/3P4/3B1N2/PPP2PPP/R1BQ1RK1 b - - 5 8,c8g4,0
rn1q1rk1/pp3ppp/2pb1p2/8/3P2b1/3BBN2/PPP2PPP/R2Q1RK1 b - - 7 9,f8e8,0
rn1qr1k1/pp3ppp/2pb1p2/8/2PP2b1/3BBN2/PP3PPP/R2Q1RK1 b - - 0 10,b8d7,0
r2qr1k1/pp1n1ppp/2pb1p2/8/2PP2b1/3BBN1P/PP3PP1/R2Q1RK1 b - - 0 11,g4h5,0
r2qr1k1/pp1n1ppp/2pb1p2/5B1b/2PP4/4BN1P/PP3PP1/R2Q1RK1 b - - 2 12,d7f8,0
r2qrnk1/pp3ppp/2pb1p2/3P1B1b/2P5/4BN1P/PP3PP1/R2Q1RK1 b - - 0 13,h5f3,0
r2qrnk1/pp3ppp/2pb1p2/3P1B2/2P5/4BQ1P/PP3PP1/R4RK1 b - - 0 14,c6c5,0
r2qrnk1/pp3ppp/3b1p2/2pP1B2/2P5/5Q1P/PP1B1PP1/R4RK1 b - - 1 15,d8c7,0
r3rnk1/ppq2ppp/3b1p2/2pP1B2/2P5/5Q1P/PP1B1PP1/4RRK1 b - - 3 16,d6e5,0
r3rnk1/ppq2ppp/5p2/2pPbB2/2P5/1P3Q1P/P2B1PP1/4RRK1 b - - 0 17,g7g6,0
r3rnk1/ppq2p1p/5pp1/2pPb3/2P5/1P1B1Q1P/P2B1PP1/4RRK1 b - - 1 18,f8d7,0
r3r1k1/ppqn1p1p/5pp1/2pPb3/2P3P1/1P1B1Q1P/P2B1P2/4RRK1 b - - 0 19,e8e7,0
r5k1/ppqnrp1p/5pp1/2pPb3/2P1R1P1/1P1B1Q1P/P2B1P2/5RK1 b - - 2 20,a8e8,0
4r1k1/ppqnrp1p/5pp1/2pPb3/2P1R1P1/1P1B1Q1P/P2B1P2/4R1K1 b - - 4 21,c7d8,0
3qr1k1/pp1nrp1p/5pp1/2pPb3/2P1R1P1/1P1B1Q1P/P2B1PK1/4R3 b - - 6 22,b7b5,0
3qr1k1/p2nrp1p/5pp1/1PpPb3/4R1P1/1P1B1Q1P/P2B1PK1/4R3 b - - 0 23,d7b6,0
3qr1k1/p3rp1p/1n3pp1/1PpPb3/4R1P1/1P1BBQ1P/P4PK1/4R3 b - - 2 24,d8c7,0
4r1k1/p1q1rp1p/1n3pp1/1PpPb3/2B1R1P1/1P2BQ1P/P4PK1/4R3 b - - 4 25,e8d8,0
3r2k1/p1q1rp1p/1n3ppB/1PpPb3/2B1R1P1/1P3Q1P/P4PK1/4R3 b - - 6 26,c7d6,0
3r2k1/p3rp1p/1n1q1ppB/1PpPb3/2B3P1/1P3Q1P/P3RPK1/4R3 b - - 8 27,d8e8,0
4r1k1/p3rp1p/1n1q1ppB/1PpPb3/P1B3P1/1P3Q1P/4RPK1/4R3 b - - 0 28,a7a6,0
4r1k1/4rp1p/pn1q1ppB/1PpPb3/P1B1Q1P1/1P5P/4RPK1/4R3 b - - 1 29,f6f5,0
4r1k1/4rp1p/pn1q2pB/1PpPbp2/P1B3P1/1P1Q3P/4RPK1/4R3 b - - 1 30,f5g4,0
4r1k1/4rp1p/pn1q2pB/1PpPb3/P1B3P1/1P1Q4/4RPK1/4R3 b - - 0 31,a6b5,0
4r1k1/4rp1p/1n1q2pB/1BpPb3/P5P1/1P1Q4/4RPK1/4R3 b - - 0 32,b6d5,0
4r1k1/4rp1p/3q2pB/1Bpnb3/P5P1/1P3Q2/4RPK1/4R3 b - - 1 33,e8d8,0
3r2k1/4rp1p/3q2pB/2pnb3/P1B3P1/1P3Q2/4RPK1/4R3 b - - 3 34,e7e6,0
3r2k1/5p1p/3qr1pB/P1pnb3/2B3P1/1P3Q2/4RPK1/4R3 b - - 0 35,e5c3,0
3r2k1/5p1p/3qR1pB/P1pn4/2B3P1/1Pb2Q2/5PK1/4R3 b - - 0 36,f7e6,0
3r2k1/7p/3qp1pB/P1pn4/2B3P1/1PQ5/5PK1/4R3 b - - 0 37,d5c3,0
3r2k1/7p/3qR1pB/P1p5/2B3P1/1Pn5/5PK1/8 b - - 0 38,d6d5,0
3r2k1/7p/4R1pB/P1pB4/6P1/1Pn5/5PK1/8 b - - 0 39,c3d5,0
3r2k1/7p/2R3pB/P1pn4/6P1/1P6/5PK1/8 b - - 1 40,g8f7,0
3r4/5k1p/6pB/P1Rn4/6P1/1P6/5PK1/8 b - - 0 41,d8d7,0
8/3r1k1p/6pB/PR1n4/6P1/1P6/5PK1/8 b - - 2 42,f7e6,0
8/3r3p/4k1pB/PR1n4/1P4P1/8/5PK1/8 b - - 0 43,e6d6,0
8/3r3p/P2k2pB/1R1n4/1P4P1/8/5PK1/8 b - - 0 44,d6c6,0
8/3r3p/P1k3pB/R2n4/1P4P1/8/5PK1/8 b - - 2 45,d7d8,0
3r4/7p/P1k3p1/R2n4/1P4P1/8/3B1PK1/8 b - - 4 46,d8a8,0
r7/7p/P1k3p1/R2n2P1/1P6/8/3B1PK1/8 b - - 0 47,d5c7,0
r7/2n4p/P1k3p1/R5P1/1P6/4B3/5PK1/8 b - - 2 48,c7a6,0
r7/7p/n1k3p1/RP4P1/8/4B3/5PK1/8 b - - 0 49,c6b7,0
r7/1k5p/P5p1/R5P1/8/4B3/5PK1/8 b - - 0 50,a8a6,0
8/1k5p/R5p1/6P1/8/4B3/5PK1/8 b - - 0 51,b7a6,0
8/7p/k5p1/6P1/8/4BK2/5P2/8 b - - 1 52,a6b5,0
8/7p/6p1/1k4P1/4K3/4B3/5P2/8 b - - 3 53,b5c6,0
8/7p/2k3p1/4K1P1/8/4B3/5P2/8 b - - 5 54,c6b5,0
8/7p/5Kp1/1k4P1/8/4B3/5P2/8 b - - 7 55,b5b4,0
8/6Kp/6p1/6P1/1k6/4B3/5P2/8 b - - 9 56,b4c4,0
8/7K/6p1/6P1/2k5/4B3/5P2/8 b - - 0 57,c4d5,0
8/8/6K1/3k2P1/8/4B3/5P2/8 b - - 0 58,d5e5,0
8/7K/8/4k1P1/8/4B3/5P2/8 b - - 2 59,e5e6,0
8/7K/4k1P1/8/8/4B3/5P2/8 b - - 0 60,e6d5,0
8/6PK/8/3k4/8/4B3/5P2/8 b - - 0 61,d5e5,0
6Q1/7K/8/4k3/8/4B3/5P2/8 b - - 0 62,e5e4,0
8/7K/8/8/2Q1k3/4B3/5P2/8 b - - 2 63,e4f3,0
8/8/6K1/8/2Q5/4Bk2/5P2/8 b - - 4 64,f3g2,0
8/8/6K1/8/8/4B3/4QPk1/8 b - - 6 65,g2h3,0
8/8/6K1/8/8/4B2k/5P2/5Q2 b - - 8 66,h3h4,0
8/8/6K1/6B1/7k/8/5P2/5Q2 b - - 10 67,h4g4,0
8/8/6K1/6B1/6k1/8/5PQ1/8 b - - 12 68,,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d2d4,0
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,e4d5,0
rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,g1f3,0
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,f1d3,0
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/3B1N2/PPP2PPP/RNBQK2R w KQkq - 4 6,d1e2,0
rnbqk2r/ppp1bppp/5n2/3p4/3P4/3B1N2/PPP1QPPP/RNB1K2R w KQkq - 6 7,e1g1,0
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/3B1N2/PPP1QPPP/RNB2RK1 w - - 8 8,c1e3,0
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/3BBN2/PPP1QPPP/RN3RK1 w - - 10 9,b1d2,0
rnbqr1k1/ppp2ppp/3b1n2/3p4/3P4/3BBN2/PPPNQPPP/R4RK1 w - - 12 10,c2c4,0
rnbqr1k1/ppp2ppp/3b1n2/8/2pP4/3BBN2/PP1NQPPP/R4RK1 w - - 0 11,d2c4,0
r1bqr1k1/ppp2ppp/2nb1n2/8/2NP4/3BBN2/PP2QPPP/R4RK1 w - - 1 12,a2a3,0
r2qr1k1/ppp2ppp/2nb1n2/8/2NP2b1/P2BBN2/1P2QPPP/R4RK1 w - - 1 13,e2d1,0
r2qr1k1/ppp2ppp/2nb4/3n4/2NP2b1/P2BBN2/1P3PPP/R2Q1RK1 w - - 3 14,f1e1,0
r3r1k1/ppp2ppp/2nb1q2/3n4/2NP2b1/P2BBN2/1P3PPP/R2QR1K1 w - - 5 15,c4d6,0
r3r1k1/ppp2ppp/2nq4/3n4/3P2b1/P2BBN2/1P3PPP/R2QR1K1 w - - 0 16,d3h7,0
r3r3/ppp2ppk/2nq4/3n4/3P2b1/P3BN2/1P3PPP/R2QR1K1 w - - 0 17,f3g5,0
r3r3/ppp2pp1/2nq2k1/3n2N1/3P2b1/P3B3/1P3PPP/R2QR1K1 w - - 2 18,d1g4,0
r3r3/ppp3p1/2nq2k1/3n1pN1/3P2Q1/P3B3/1P3PPP/R3R1K1 w - - 0 19,g4h3,0
r6r/ppp3p1/2nq2k1/3n1pN1/3P4/P3B2Q/1P3PPP/R3R1K1 w - - 2 20,h3g3,0
r6r/ppp3p1/2n3k1/3n1pN1/3P4/P3B1q1/1P3PPP/R3R1K1 w - - 0 21,f2g3,0
r6r/ppp3p1/2n3k1/5pN1/3P4/P3n1P1/1P4PP/R3R1K1 w - - 0 22,e1e3,0
r6r/ppp3p1/2n5/5pk1/3P4/P3R1P1/1P4PP/R5K1 w - - 0 23,d4d5,0
r6r/ppp3p1/8/3P1pk1/3n4/P3R1P1/1P4PP/R5K1 w - - 1 24,e3e7,0
2r4r/ppp1R1p1/8/3P1pk1/3n4/P5P1/1P4PP/R5K1 w - - 3 25,a1c1,0
2r4r/pp2R1p1/8/2pP1pk1/3n4/P5P1/1P4PP/2R3K1 w - c6 0 26,d5c6,0
2r4r/pp2R1p1/2P2k2/5p2/3n4/P5P1/1P4PP/2R3K1 w - - 1 27,c1e1,0
2r4r/p3R1p1/2p2k2/5p2/3n4/P5P1/1P4PP/4R1K1 w - - 0 28,e7a7,0
4r2r/R5p1/2p2k2/5p2/3n4/P5P1/1P4PP/4R1K1 w - - 1 29,e1d1,0
3r3r/R5p1/2p2k2/5p2/3n4/P5P1/1P4PP/3R2K1 w - - 3 30,d1e1,0
3r3r/R5p1/2p2k2/5p2/8/P5P1/1Pn3PP/4R1K1 w - - 5 31,e1e7,0
7r/R3R1p1/2p2k2/5p2/8/P5P1/1Pn3PP/3r2K1 w - - 7 32,g1f2,0
7r/R3R1p1/2p2k2/5p2/3n4/P5P1/1P3KPP/3r4 w - - 9 33,h2h3,0
7r/R3R1p1/2p2k2/5p2/3n4/P5PP/1P1r1KP1/8 w - - 1 34,f2g1,0
7r/R3R3/2p2kp1/5p2/3n4/P5PP/1P1r2P1/6K1 w - - 0 35,b2b4,0
3r4/R3R3/2p2kp1/5p2/1P1n4/P5PP/3r2P1/6K1 w - - 1 36,e7e3,0
3r4/R7/2p1nkp1/5p2/1P6/P3R1PP/3r2P1/6K1 w - - 3 37,a7a6,0
3r4/8/R1p1nkp1/5p2/1P6/P3R1PP/2r3P1/6K1 w - - 5 38,b4b5,0
8/8/R1p1nkp1/1P3p2/8/P3R1PP/2r3P1/3r2K1 w - - 1 39,g1h2,0
8/8/R1p2kp1/1P3p2/3n4/P3R1PP/2r3PK/3r4 w - - 3 40,a6a8,0
R7/8/2p2kp1/1P3p2/3n4/P3R1PP/6PK/2rr4 w - - 5 41,g3g4,0
R7/8/2p3p1/1P3pk1/3n2P1/P3R2P/6PK/2rr4 w - - 1 42,g4f5,0
R7/8/2p3p1/1P3nk1/8/P3R2P/6PK/2rr4 w - - 0 43,h3h4,0
R7/8/2p3pk/1P3n2/7P/P3R3/6PK/2rr4 w - - 1 44,h2h3,0
R7/8/2p3pk/1P6/7P/P3n2K/6P1/2rr4 w - - 0 45,g2g4,0
R7/8/2p3pk/1P6/6PP/P1r1n2K/8/3r4 w - - 1 46,g4g5,0
R7/6k1/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 w - - 1 47,a8a7,0
5k2/R7/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 w - - 3 48,a7a8,0
R7/4k3/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 w - - 5 49,a8a7,0
8/R7/2p1k1p1/1P4P1/7P/P1r1n2K/8/3r4 w - - 7 50,a7e7,0
8/4k3/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 w - - 0 51,a3a4,0
8/4k3/2p3p1/1P4P1/P1n4P/2r4K/8/3r4 w - - 1 52,h3g2,0
8/4k3/2p3p1/1P4P1/P1n4P/2r5/3r2K1/8 w - - 3 53,g2f1,0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e6,1
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,1
rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,e6d5,1
rnbqkbnr/ppp2ppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,g8f6,1
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq - 3 5,f8d6,1
rnbqk2r/ppp2ppp/3b1n2/3p4/3P4/3B1N2/PPP1QPPP/RNB1K2R b KQkq - 5 6,d6e7,1
rnbqk2r/ppp1bppp/5n2/3p4/3P4/3B1N2/PPP1QPPP/RNB2RK1 b kq - 7 7,e8g8,1
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/3BBN2/PPP1QPPP/RN3RK1 b - - 9 8,e7d6,1
rnbq1rk1/ppp2ppp/3b1n2/3p4/3P4/3BBN2/PPPNQPPP/R4RK1 b - - 11 9,f8e8,1
rnbqr1k1/ppp2ppp/3b1n2/3p4/2PP4/3BBN2/PP1NQPPP/R4RK1 b - - 0 10,d5c4,1
rnbqr1k1/ppp2ppp/3b1n2/8/2NP4/3BBN2/PP2QPPP/R4RK1 b - - 0 11,b8c6,1
r1bqr1k1/ppp2ppp/2nb1n2/8/2NP4/P2BBN2/1P2QPPP/R4RK1 b - - 0 12,c8g4,1
r2qr1k1/ppp2ppp/2nb1n2/8/2NP2b1/P2BBN2/1P3PPP/R2Q1RK1 b - - 2 13,f6d5,1
r2qr1k1/ppp2ppp/2nb4/3n4/2NP2b1/P2BBN2/1P3PPP/R2QR1K1 b - - 4 14,d8f6,1
r3r1k1/ppp2ppp/2nN1q2/3n4/3P2b1/P2BBN2/1P3PPP/R2QR1K1 b - - 0 15,f6d6,1
r3r1k1/ppp2ppB/2nq4/3n4/3P2b1/P3BN2/1P3PPP/R2QR1K1 b - - 0 16,g8h7,1
r3r3/ppp2ppk/2nq4/3n2N1/3P2b1/P3B3/1P3PPP/R2QR1K1 b - - 1 17,h7g6,1
r3r3/ppp2pp1/2nq2k1/3n2N1/3P2Q1/P3B3/1P3PPP/R3R1K1 b - - 0 18,f7f5,1
r3r3/ppp3p1/2nq2k1/3n1pN1/3P4/P3B2Q/1P3PPP/R3R1K1 b - - 1 19,e8h8,1
r6r/ppp3p1/2nq2k1/3n1pN1/3P4/P3B1Q1/1P3PPP/R3R1K1 b - - 3 20,d6g3,1
r6r/ppp3p1/2n3k1/3n1pN1/3P4/P3B1P1/1P4PP/R3R1K1 b - - 0 21,d5e3,1
r6r/ppp3p1/2n3k1/5pN1/3P4/P3R1P1/1P4PP/R5K1 b - - 0 22,g6g5,1
r6r/ppp3p1/2n5/3P1pk1/8/P3R1P1/1P4PP/R5K1 b - - 0 23,c6d4,1
r6r/ppp1R1p1/8/3P1pk1/3n4/P5P1/1P4PP/R5K1 b - - 2 24,a8c8,1
2r4r/ppp1R1p1/8/3P1pk1/3n4/P5P1/1P4PP/2R3K1 b - - 4 25,c7c5,1
2r4r/pp2R1p1/2P5/5pk1/3n4/P5P1/1P4PP/2R3K1 b - - 0 26,g5f6,1
2r4r/pp2R1p1/2P2k2/5p2/3n4/P5P1/1P4PP/4R1K1 b - - 2 27,b7c6,1
2r4r/R5p1/2p2k2/5p2/3n4/P5P1/1P4PP/4R1K1 b - - 0 28,c8e8,1
4r2r/R5p1/2p2k2/5p2/3n4/P5P1/1P4PP/3R2K1 b - - 2 29,e8d8,1
3r3r/R5p1/2p2k2/5p2/3n4/P5P1/1P4PP/4R1K1 b - - 4 30,d4c2,1
3r3r/R3R1p1/2p2k2/5p2/8/P5P1/1Pn3PP/6K1 b - - 6 31,d8d1,1
7r/R3R1p1/2p2k2/5p2/8/P5P1/1Pn2KPP/3r4 b - - 8 32,c2d4,1
7r/R3R1p1/2p2k2/5p2/3n4/P5PP/1P3KP1/3r4 b - - 0 33,d1d2,1
7r/R3R1p1/2p2k2/5p2/3n4/P5PP/1P1r2P1/6K1 b - - 2 34,g7g6,1
7r/R3R3/2p2kp1/5p2/1P1n4/P5PP/3r2P1/6K1 b - - 0 35,h8d8,1
3r4/R7/2p2kp1/5p2/1P1n4/P3R1PP/3r2P1/6K1 b - - 2 36,d4e6,1
3r4/8/R1p1nkp1/5p2/1P6/P3R1PP/3r2P1/6K1 b - - 4 37,d2c2,1
3r4/8/R1p1nkp1/1P3p2/8/P3R1PP/2r3P1/6K1 b - - 0 38,d8d1,1
8/8/R1p1nkp1/1P3p2/8/P3R1PP/2r3PK/3r4 b - - 2 39,e6d4,1
R7/8/2p2kp1/1P3p2/3n4/P3R1PP/2r3PK/3r4 b - - 4 40,c2c1,1
R7/8/2p2kp1/1P3p2/3n2P1/P3R2P/6PK/2rr4 b - - 0 41,f6g5,1
R7/8/2p3p1/1P3Pk1/3n4/P3R2P/6PK/2rr4 b - - 0 42,d4f5,1
R7/8/2p3p1/1P3nk1/7P/P3R3/6PK/2rr4 b - - 0 43,g5h6,1
R7/8/2p3pk/1P3n2/7P/P3R2K/6P1/2rr4 b - - 2 44,f5e3,1
R7/8/2p3pk/1P6/6PP/P3n2K/8/2rr4 b - - 0 45,c1c3,1
R7/8/2p3pk/1P4P1/7P/P1r1n2K/8/3r4 b - - 0 46,h6g7,1
8/R5k1/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 b - - 2 47,g7f8,1
R4k2/8/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 b - - 4 48,f8e7,1
8/R3k3/2p3p1/1P4P1/7P/P1r1n2K/8/3r4 b - - 6 49,e7e6,1
8/4R3/2p1k1p1/1P4P1/7P/P1r1n2K/8/3r4 b - - 8 50,e6e7,1
8/4k3/2p3p1/1P4P1/P6P/2r1n2K/8/3r4 b - - 0 51,e3c4,1
8/4k3/2p3p1/1P4P1/P1n4P/2r5/6K1/3r4 b - - 2 52,d1d2,1
8/4k3/2p3p1/1P4P1/P1n4P/2r5/3r4/5K2 b - - 4 53,c3c1,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,1
