state,move,class
r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,g1f3,1
r1bqkb1r/pppppppp/2n2n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 3 3,e4e5,1
r1bqkb1r/pppppppp/2n5/4P3/6n1/5N2/PPPP1PPP/RNBQKB1R w KQkq - 1 4,d2d4,1
r1bqkb1r/ppppp1pp/2n2p2/4P3/3P2n1/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,h2h3,1
r1bqkb1r/pppp2pp/2n1pp2/4P3/3P2n1/5N1P/PPP2PP1/RNBQKB1R w KQkq - 0 6,h3g4,1
r1bqkb1r/pppp2p1/2n1pp1p/4P3/3P2P1/5N2/PPP2PP1/RNBQKB1R w KQkq - 0 7,f1d3,1
r1bqkb1r/1ppp2p1/2n1pp1p/p3P3/3P2P1/3B1N2/PPP2PP1/RNBQK2R w KQkq - 0 8,d3g6,1
r1bq1b1r/1pppk1p1/2n1ppBp/p3P3/3P2P1/5N2/PPP2PP1/RNBQK2R w KQ - 2 9,d4d5,1
r1bq1b1r/2ppk1p1/2n1ppBp/pp1PP3/6P1/5N2/PPP2PP1/RNBQK2R w KQ - 0 10,d5d6,1
r1bq1b1r/3pk1p1/2npppBp/pp2P3/6P1/5N2/PPP2PP1/RNBQK2R w KQ - 0 11,d1d6,1
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,b8c6,0
r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2,g8f6,0
r1bqkb1r/pppppppp/2n2n2/4P3/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,f6g4,0
r1bqkb1r/pppppppp/2n5/4P3/3P2n1/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,f7f6,0
r1bqkb1r/ppppp1pp/2n2p2/4P3/3P2n1/5N1P/PPP2PP1/RNBQKB1R b KQkq - 0 5,e7e6,0
r1bqkb1r/pppp2pp/2n1pp2/4P3/3P2P1/5N2/PPP2PP1/RNBQKB1R b KQkq - 0 6,h7h6,0
r1bqkb1r/pppp2p1/2n1pp1p/4P3/3P2P1/3B1N2/PPP2PP1/RNBQK2R b KQkq - 1 7,a7a5,0
r1bqkb1r/1ppp2p1/2n1ppBp/p3P3/3P2P1/5N2/PPP2PP1/RNBQK2R b KQkq - 1 8,e8e7,0
r1bq1b1r/1pppk1p1/2n1ppBp/p2PP3/6P1/5N2/PPP2PP1/RNBQK2R b KQ - 0 9,b7b5,0
r1bq1b1r/2ppk1p1/2nPppBp/pp2P3/6P1/5N2/PPP2PP1/RNBQK2R b KQ - 0 10,c7d6,0
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,f2f3,0
rnbqkb1r/pppppppp/5n2/8/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 1 2,g2g4,0
rnbqkb1r/pppppp1p/5n2/6p1/6P1/5P2/PPPPP2P/RNBQKBNR w KQkq - 0 3,h2h4,0
rnbqkbr1/pppppp1p/5n2/6p1/6PP/5P2/PPPPP3/RNBQKBNR w KQq - 1 4,b2b3,0
rnbqk1r1/ppppppbp/5n2/6p1/6PP/1P3P2/P1PPP3/RNBQKBNR w KQq - 1 5,a2a4,0
rnbqk1r1/ppppppbp/8/6p1/P3n1PP/1P3P2/2PPP3/RNBQKBNR w KQq - 1 6,e2e3,0
rnbqk1r1/pppppp1p/8/6p1/P3n1PP/1P2PP2/2PP4/bNBQKBNR w Kq - 0 7,b3b4,0
rnbqk1r1/pppppp1p/8/6p1/PP2n1PP/2b1PP2/2PP4/1NBQKBNR w Kq - 1 8,f1a6,0
rnbqk1r1/pppppp1p/B7/6p1/PP2n1PP/4PP2/2Pb4/1NBQK1NR w Kq - 0 9,e1e2,0
rnbqk1r1/pppppp1p/B7/6p1/PP4PP/4PPn1/2PbK3/1NBQ2NR w q - 2 10,e2d3,0
r1bqk1r1/pppppp1p/n7/6p1/PP4PP/3KPPn1/2Pb4/1NBQ2NR w q - 0 11,d3d4,0
r1bqk1r1/pppp1p1p/n7/4p1p1/PP1K2PP/4PPn1/2Pb4/1NBQ2NR w q - 0 12,d4c4,0
r1bqk1r1/ppp2p1p/n7/3pp1p1/PPK3PP/4PPn1/2Pb4/1NBQ2NR w q - 0 13,c4b3,0
r1bqk1r1/ppp2p1p/8/2npp1p1/PP4PP/1K2PPn1/2Pb4/1NBQ2NR w q - 2 14,b3a3,0
r1bqk1r1/ppp2p1p/8/2npp1p1/PP4PP/K3PPn1/2P5/1NbQ2NR w q - 0 15,a3a2,0
r1bqk1r1/ppp2p1p/8/2npp1p1/PP4PP/4PP2/K1P5/1NbQ2Nn w q - 0 16,c2c4,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PPP3PP/3nPP2/K7/1NbQ2Nn w q - 1 17,d1b3,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 0 18,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 2 19,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 4 20,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 6 21,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 8 22,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 10 23,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 12 24,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 14 25,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 16 26,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 18 27,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 20 28,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 22 29,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 24 30,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 26 31,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 28 32,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 30 33,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 32 34,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 34 35,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 36 36,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 38 37,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 40 38,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 42 39,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 44 40,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 46 41,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 48 42,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 50 43,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 52 44,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 54 45,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 56 46,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 58 47,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 60 48,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 62 49,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 64 50,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 66 51,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 68 52,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 70 53,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 72 54,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 74 55,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 76 56,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 78 57,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 80 58,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 82 59,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 84 60,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 86 61,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 88 62,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 90 63,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 92 64,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 94 65,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 96 66,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 98 67,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 100 68,a2a1,0
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/2n5/KNb3Nn w q - 102 69,a1a2,0
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/K7/1Nb3Nn w q - 104 70,b3b4,0
r1bqk1r1/pp3p1p/8/2ppp1p1/PQP3PP/4PP2/K7/1Nb3Nn w q - 0 71,b4b6,0
r1b1k1r1/pp3p1p/1q6/2ppp1p1/P1P3PP/4PP2/K7/1Nb3Nn w q - 0 72,b1a3,0
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,g8f6,1
rnbqkb1r/pppppppp/5n2/8/6P1/5P2/PPPPP2P/RNBQKBNR b KQkq - 0 2,g7g5,1
rnbqkb1r/pppppp1p/5n2/6p1/6PP/5P2/PPPPP3/RNBQKBNR b KQkq - 0 3,h8g8,1
rnbqkbr1/pppppp1p/5n2/6p1/6PP/1P3P2/P1PPP3/RNBQKBNR b KQq - 0 4,f8g7,1
rnbqk1r1/ppppppbp/5n2/6p1/P5PP/1P3P2/2PPP3/RNBQKBNR b KQq - 0 5,f6e4,1
rnbqk1r1/ppppppbp/8/6p1/P3n1PP/1P2PP2/2PP4/RNBQKBNR b KQq - 0 6,g7a1,1
rnbqk1r1/pppppp1p/8/6p1/PP2n1PP/4PP2/2PP4/bNBQKBNR b Kq - 0 7,a1c3,1
rnbqk1r1/pppppp1p/B7/6p1/PP2n1PP/2b1PP2/2PP4/1NBQK1NR b Kq - 2 8,c3d2,1
rnbqk1r1/pppppp1p/B7/6p1/PP2n1PP/4PP2/2PbK3/1NBQ2NR b q - 1 9,e4g3,1
rnbqk1r1/pppppp1p/B7/6p1/PP4PP/3KPPn1/2Pb4/1NBQ2NR b q - 3 10,b8a6,1
r1bqk1r1/pppppp1p/n7/6p1/PP1K2PP/4PPn1/2Pb4/1NBQ2NR b q - 1 11,e7e5,1
r1bqk1r1/pppp1p1p/n7/4p1p1/PPK3PP/4PPn1/2Pb4/1NBQ2NR b q - 1 12,d7d5,1
r1bqk1r1/ppp2p1p/n7/3pp1p1/PP4PP/1K2PPn1/2Pb4/1NBQ2NR b q - 1 13,a6c5,1
r1bqk1r1/ppp2p1p/8/2npp1p1/PP4PP/K3PPn1/2Pb4/1NBQ2NR b q - 3 14,d2c1,1
r1bqk1r1/ppp2p1p/8/2npp1p1/PP4PP/4PPn1/K1P5/1NbQ2NR b q - 1 15,g3h1,1
r1bqk1r1/ppp2p1p/8/2npp1p1/PPP3PP/4PP2/K7/1NbQ2Nn b q - 0 16,c5d3,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PPP3PP/1Q1nPP2/K7/1Nb3Nn b q - 2 17,d3b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 1 18,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 3 19,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 5 20,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 7 21,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 9 22,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 11 23,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 13 24,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 15 25,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 17 26,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 19 27,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 21 28,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 23 29,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 25 30,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 27 31,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 29 32,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 31 33,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 33 34,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 35 35,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 37 36,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 39 37,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 41 38,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 43 39,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 45 40,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 47 41,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 49 42,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 51 43,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 53 44,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 55 45,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 57 46,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 59 47,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 61 48,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 63 49,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 65 50,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 67 51,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 69 52,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 71 53,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 73 54,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 75 55,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 77 56,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 79 57,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 81 58,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 83 59,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 85 60,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 87 61,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 89 62,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 91 63,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 93 64,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 95 65,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 97 66,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 99 67,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PnP3PP/1Q2PP2/8/KNb3Nn b q - 101 68,b4c2,1
r1bqk1r1/ppp2p1p/8/3pp1p1/P1P3PP/1Q2PP2/K1n5/1Nb3Nn b q - 103 69,c2b4,1
r1bqk1r1/ppp2p1p/8/3pp1p1/PQP3PP/4PP2/K7/1Nb3Nn b q - 0 70,c7c5,1
r1bqk1r1/pp3p1p/1Q6/2ppp1p1/P1P3PP/4PP2/K7/1Nb3Nn b q - 1 71,d8b6,1
r1b1k1r1/pp3p1p/1q6/2ppp1p1/P1P3PP/N3PP2/K7/2b3Nn b q - 1 72,b6b2,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,f2f3,0
r1bqkbnr/pppppppp/2n5/8/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 1 2,e1f2,0
r1bqkbnr/pppppppp/8/8/3n4/5P2/PPPPPKPP/RNBQ1BNR w kq - 3 3,g2g3,0
r1bqkb1r/pppppppp/5n2/8/3n4/5PP1/PPPPPK1P/RNBQ1BNR w kq - 1 4,b2b3,0
r1bqkb1r/pppppppp/8/3n4/3n4/1P3PP1/P1PPPK1P/RNBQ1BNR w kq - 1 5,c1a3,0
r1bqkb1r/ppp1pppp/3p4/3n4/3n4/BP3PP1/P1PPPK1P/RN1Q1BNR w kq - 0 6,h2h4,0
r1bqkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PP1/P1PPPK2/RN1Q1BNR w kq - 0 7,h1h3,0
r2qkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PPb/P1PPPK2/RN1Q1BN1 w kq - 0 8,f1g2,0
r2qkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PP1/P1PPPKb1/RN1Q2N1 w kq - 0 9,d1f1,0
r2qkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PP1/P1PPPK2/RN3bN1 w kq - 0 10,a3b4,0
r2qkb1r/ppp1ppp1/3p4/7p/1n1n3P/1P3PP1/P1PPPK2/RN3bN1 w kq - 0 11,f2e3,0
r2qkb1r/ppp1ppp1/3p4/7p/1n5P/1P2KPP1/P1nPP3/RN3bN1 w kq - 0 12,e3e4,0
r2qkb1r/ppp1p1p1/3p4/5p1p/1n2K2P/1P3PP1/P1nPP3/RN3bN1 w kq - 0 13,e4f4,0
r2qkb1r/ppp3p1/3p4/4pp1p/1n3K1P/1P3PP1/P1nPP3/RN3bN1 w kq - 0 14,f4f5,0
r3kb1r/ppp3p1/3p1q2/4pK1p/1n5P/1P3PP1/P1nPP3/RN3bN1 w kq - 1 15,f5e4,0
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,b8c6,1
r1bqkbnr/pppppppp/2n5/8/8/5P2/PPPPPKPP/RNBQ1BNR b kq - 2 2,c6d4,1
r1bqkbnr/pppppppp/8/8/3n4/5PP1/PPPPPK1P/RNBQ1BNR b kq - 0 3,g8f6,1
r1bqkb1r/pppppppp/5n2/8/3n4/1P3PP1/P1PPPK1P/RNBQ1BNR b kq - 0 4,f6d5,1
r1bqkb1r/pppppppp/8/3n4/3n4/BP3PP1/P1PPPK1P/RN1Q1BNR b kq - 2 5,d7d6,1
r1bqkb1r/ppp1pppp/3p4/3n4/3n3P/BP3PP1/P1PPPK2/RN1Q1BNR b kq - 0 6,h7h5,1
r1bqkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PPR/P1PPPK2/RN1Q1BN1 b kq - 1 7,c8h3,1
r2qkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PPb/P1PPPKB1/RN1Q2N1 b kq - 1 8,h3g2,1
r2qkb1r/ppp1ppp1/3p4/3n3p/3n3P/BP3PP1/P1PPPKb1/RN3QN1 b kq - 1 9,g2f1,1
r2qkb1r/ppp1ppp1/3p4/3n3p/1B1n3P/1P3PP1/P1PPPK2/RN3bN1 b kq - 1 10,d5b4,1
r2qkb1r/ppp1ppp1/3p4/7p/1n1n3P/1P2KPP1/P1PPP3/RN3bN1 b kq - 1 11,d4c2,1
r2qkb1r/ppp1ppp1/3p4/7p/1n2K2P/1P3PP1/P1nPP3/RN3bN1 b kq - 1 12,f7f5,1
r2qkb1r/ppp1p1p1/3p4/5p1p/1n3K1P/1P3PP1/P1nPP3/RN3bN1 b kq - 1 13,e7e5,1
r2qkb1r/ppp3p1/3p4/4pK1p/1n5P/1P3PP1/P1nPP3/RN3bN1 b kq - 0 14,d8f6,1
r3kb1r/ppp3p1/3p1q2/4p2p/1n2K2P/1P3PP1/P1nPP3/RN3bN1 b kq - 2 15,f6g6,1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,b1c3,1
rnbqkbnr/pp1ppppp/2p5/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,g1f3,1
rnb1kbnr/pp1ppppp/1qp5/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3,d2d4,1
rnb1kbnr/pp1ppppp/2p5/8/3P4/1qN2N2/PPP1PPPP/R1BQKB1R w KQkq - 1 4,a2b3,1
rnb1kbnr/p2ppppp/1pp5/8/3P4/1PN2N2/1PP1PPPP/R1BQKB1R w KQkq - 0 5,a1a6,1
rnb1kb1r/p2ppppp/Rpp4n/8/3P4/1PN2N2/1PP1PPPP/2BQKB1R w Kkq - 2 6,c1h6,1
rnb1kbr1/p2ppppp/Rpp4B/8/3P4/1PN2N2/1PP1PPPP/3QKB1R w Kq - 1 7,f3e5,1
rnb1kbr1/p2ppp1p/Rpp4B/4N1p1/3P4/1PN5/1PP1PPPP/3QKB1R w Kq - 0 8,e5f7,1
rnb1kbr1/p3pN1p/Rpp4B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w Kq - 0 9,f7d6,1
rnbk1br1/p3p2p/RppN3B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w K - 2 10,d6f7,1
rnb2br1/p1k1pN1p/Rpp4B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w K - 4 11,a6a7,1
rn3br1/Rbk1pN1p/1pp4B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w K - 1 12,a7b7,1
rnk2br1/1R2pN1p/1pp4B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w K - 1 13,b7c7,1
rn3br1/2k1pN1p/1pp4B/3p2p1/3P4/1PN5/1PP1PPPP/3QKB1R w K - 0 14,c3d5,1
